Embryo,Stage,mtX,mtY,mtZ
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.89225017,0.67167003,1.24814664
1,9.5,Primitive_erythroid_lineage,2.50498792,1.38216946,1.68460790
1,9.5,Early_mesenchyme,0.76276135,0.62423219,1.27621690
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.12917717,1.35921321,1.79713755
1,9.5,Isthmic_organizer_cells,1.74371048,1.26726049,0.99006374
1,9.5,Oligodendrocyte_Progenitors,1.67395578,1.44495328,1.39907793
1,9.5,Neural_progenitor_cells,0.81936145,1.12358696,0.88142919
1,9.5,Neural_Tube,1.56024665,0.96268195,0.68814317
1,9.5,Radial_glia,1.70580578,0.76611988,0.53220314
1,9.5,Intermediate_Mesoderm,1.31822745,1.21311359,1.75287856
1,9.5,Epithelial_cells,1.03414823,1.13684494,1.69041988
1,9.5,Neural_Tube,1.48953164,0.89383890,0.62156775
1,9.5,Early_mesenchyme,1.04926225,1.14290366,1.51357214
1,9.5,Isthmic_organizer_cells,1.82484941,1.00330718,0.70430188
1,9.5,Early_mesenchyme,0.89378558,0.68522466,1.25976345
1,9.5,Notochord_cells,1.49049329,1.19956298,0.92824812
1,9.5,Early_mesenchyme,1.12880607,1.17984096,1.52643688
1,9.5,Intermediate_Mesoderm,1.07821075,1.32797288,1.79067412
1,9.5,Primitive_erythroid_lineage,2.49059777,1.39217778,1.69485751
1,9.5,Early_mesenchyme,0.68200374,0.60190836,1.25830340
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.48482026,1.46307212,1.60120787
1,9.5,Early_mesenchyme,0.78898331,0.60059743,1.25576130
1,9.5,Chondroctye_progenitors,1.26327655,0.83772874,1.03841842
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.07295162,0.76821342,0.95077154
1,9.5,Neural_Tube,1.65295259,0.78392248,0.58056126
1,9.5,Intermediate_Mesoderm,1.08981246,1.38565926,1.86133339
1,9.5,Epithelial_cells,1.12013493,0.90121106,1.25728151
1,9.5,Primitive_erythroid_lineage,2.50308802,1.47848780,1.66844678
1,9.5,Jaw_and_tooth_progenitors,1.01257218,0.83925752,1.08197504
1,9.5,Isthmic_organizer_cells,1.74219158,1.13697767,0.74467001
1,9.5,Cardiac_muscle_lineages,1.43169185,1.35408979,2.13284659
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,NA,NA,NA
1,9.5,Neural_Tube,1.50820124,0.84056260,0.62707757
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.52382337,0.88570119,0.64446589
1,9.5,Endothelial_cells,1.63585455,1.33294733,1.00885122
1,9.5,Cardiac_muscle_lineages,1.44844589,1.35604748,2.16085444
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.51518886,0.86410045,0.58815373
1,9.5,Primitive_erythroid_lineage,2.69874663,1.58731256,1.55370995
1,9.5,Jaw_and_tooth_progenitors,1.25816396,0.83872343,0.99066189
1,9.5,Early_mesenchyme,1.29714042,0.88299019,1.23408063
1,9.5,Early_mesenchyme,0.91278747,1.18944576,1.35250773
1,9.5,Neural_Tube,1.57520112,0.85832327,0.49685509
1,9.5,Epithelial_cells,1.16950732,0.93284292,1.18286818
1,9.5,Endothelial_cells,0.07619047,1.39598304,1.14946847
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Epithelial_cells,1.11577825,0.10241968,1.19247316
1,9.5,Chondroctye_progenitors,1.22231191,0.79858400,0.91914326
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,0.76685195,0.59125874,1.27891193
1,9.5,Epithelial_cells,1.13813628,0.12514649,1.22521482
1,9.5,Early_mesenchyme,1.02991402,1.10112103,1.49317061
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Early_mesenchyme,1.30560008,0.94883132,1.31554529
1,9.5,Early_mesenchyme,0.88964244,1.13736742,1.35354861
1,9.5,Isthmic_organizer_cells,1.79060604,1.11197747,0.79949212
1,9.5,Stromal_cells,1.06738385,1.08927238,1.44671739
1,9.5,Chondroctye_progenitors,1.06976659,0.79101664,0.91783966
1,9.5,Neural_Tube,1.50600889,0.87428816,0.63099775
1,9.5,Early_mesenchyme,0.74968642,0.65050169,1.25458265
1,9.5,Intermediate_Mesoderm,1.14666093,1.15707023,1.64054165
1,9.5,Neural_progenitor_cells,0.87353774,1.24424992,1.04819586
1,9.5,Early_mesenchyme,0.74143750,0.56284478,1.26382815
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Epithelial_cells,1.10422877,0.99354840,1.04555172
1,9.5,Isthmic_organizer_cells,1.75455535,1.44384894,1.08790071
1,9.5,Intermediate_Mesoderm,1.27349512,1.23951681,1.93095046
1,9.5,Early_mesenchyme,1.28284435,0.87707256,1.22861075
1,9.5,Endothelial_cells,1.51065557,1.24947672,1.36958837
1,9.5,Early_mesenchyme,0.79292619,1.16999974,1.30044432
1,9.5,Primitive_erythroid_lineage,2.54694757,1.44369425,1.63885788
1,9.5,Neural_Tube,1.56652907,0.91348109,0.71862842
1,9.5,Isthmic_organizer_cells,1.80995904,1.15894223,0.72535091
1,9.5,Isthmic_organizer_cells,1.75126179,1.68334155,1.32071675
1,9.5,Stromal_cells,1.04101872,0.90833034,1.37262871
1,9.5,Stromal_cells,1.16600378,0.83465842,1.16298820
1,9.5,Early_mesenchyme,1.40848101,0.83686317,1.03118248
1,9.5,Early_mesenchyme,1.01133813,1.12008592,1.51984056
1,9.5,Neural_Tube,1.54107450,0.96746699,0.71452534
1,9.5,Epithelial_cells,1.02920152,0.94308819,1.12271384
1,9.5,Neural_Tube,1.54230999,0.96909891,0.75886491
1,9.5,Early_mesenchyme,0.95292385,1.15955218,1.41555322
1,9.5,Epithelial_cells,1.13461860,0.97072172,1.19649110
1,9.5,Schwann_cell_precursor,2.58698945,2.66520374,3.08056135
1,9.5,Early_mesenchyme,0.70828051,0.57303260,1.25567901
1,9.5,Neural_Tube,1.71046371,1.25707797,1.00564572
1,9.5,Intermediate_Mesoderm,1.08534420,1.25095857,1.73774233
1,9.5,Schwann_cell_precursor,2.53934010,2.73240923,3.04321797
1,9.5,Intermediate_Mesoderm,1.07762888,1.25219894,1.74128549
1,9.5,Early_mesenchyme,1.32696667,0.88811083,1.24970081
1,9.5,Intermediate_Mesoderm,1.27796512,1.46718702,1.91803181
1,9.5,Neural_Tube,1.56510597,0.79805011,0.55339189
1,9.5,Isthmic_organizer_cells,1.79145290,1.62902740,0.70472711
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.20799842,0.79296394,0.94662330
1,9.5,Intermediate_Mesoderm,1.07666577,1.28620372,1.74587923
1,9.5,Early_mesenchyme,0.89513908,0.68796081,1.24232922
1,9.5,Neural_Tube,1.55131526,0.88760873,0.57328788
1,9.5,Early_mesenchyme,0.97355832,0.77126270,1.16344628
1,9.5,Early_mesenchyme,1.07003179,0.96517386,1.35717386
1,9.5,Chondroctye_progenitors,1.20047793,0.78725322,0.93210402
1,9.5,Early_mesenchyme,1.38609537,0.82899383,1.05788045
1,9.5,Chondroctye_progenitors,1.21464909,0.81624252,0.87216616
1,9.5,Isthmic_organizer_cells,1.76885812,1.27747400,0.97063905
1,9.5,Endothelial_cells,1.56628154,1.23282656,1.24928987
1,9.5,Neural_Tube,1.45703566,0.96052907,0.64036356
1,9.5,Neural_Tube,1.52134703,0.80938689,0.60397366
1,9.5,Neural_Tube,1.62697914,0.82530314,0.55307186
1,9.5,Early_mesenchyme,0.89202857,0.65519307,1.28539654
1,9.5,Isthmic_organizer_cells,1.77617284,1.65601068,0.71582403
1,9.5,Oligodendrocyte_Progenitors,1.58366060,1.42223564,1.31909457
1,9.5,Neural_Tube,1.54353231,1.23989208,0.97569017
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.32101452,0.95565414,1.25838674
1,9.5,Ependymal_cell,1.52286058,1.95606678,0.69118580
1,9.5,Neural_Tube,1.56333031,0.86504375,0.56863004
1,9.5,Notochord_cells,1.44674015,1.05760293,0.81147716
1,9.5,Isthmic_organizer_cells,1.73148472,1.62774752,1.30798128
1,9.5,Epithelial_cells,1.99034120,1.15543779,1.13606957
1,9.5,Oligodendrocyte_Progenitors,1.56996337,1.55300571,1.51194099
1,9.5,Early_mesenchyme,1.00883315,0.82981491,1.12246991
1,9.5,Early_mesenchyme,0.75051588,0.59616761,1.26735031
1,9.5,Early_mesenchyme,1.32284054,0.88497393,1.24832627
1,9.5,Schwann_cell_precursor,2.33357452,2.61318181,3.04829549
1,9.5,Early_mesenchyme,1.47447558,0.83470077,1.05750899
1,9.5,Radial_glia,1.72344780,0.73060107,0.48449573
1,9.5,Stromal_cells,1.08024675,0.87579247,1.26197547
1,9.5,Neural_Tube,1.52367022,0.86101863,0.70778982
1,9.5,Neural_progenitor_cells,1.09385354,0.59572569,0.77443617
1,9.5,Early_mesenchyme,0.92090238,1.17955601,1.35897489
1,9.5,Neural_Tube,1.57594461,0.85232410,0.55899222
1,9.5,Neural_Tube,1.55262816,0.85782352,0.47085084
1,9.5,Intermediate_Mesoderm,1.24664754,1.20152555,1.67672961
1,9.5,Notochord_cells,1.44679140,1.06016670,0.75197477
1,9.5,Oligodendrocyte_Progenitors,1.69548878,1.44985203,1.39227656
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Endothelial_cells,1.45299526,1.06227064,1.14906925
1,9.5,Neural_Tube,1.55820875,0.91950370,0.64477000
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,0.86972319,1.17287777,1.35029289
1,9.5,Isthmic_organizer_cells,1.80285720,1.31578898,0.97084896
1,9.5,Chondroctye_progenitors,1.29219060,0.80580287,1.03453745
1,9.5,Early_mesenchyme,0.85083460,1.18385729,1.33178998
1,9.5,Neural_Tube,1.58213873,0.82165493,0.52226403
1,9.5,Intermediate_Mesoderm,1.14168057,1.17024320,1.62313109
1,9.5,Neural_Tube,1.60270312,0.88659026,0.62423783
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Neural_Tube,1.55092874,0.91956496,0.66261770
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.24902954,1.22417903,1.77927073
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,1.21370730,0.87430286,1.22238535
1,9.5,Chondroctye_progenitors,1.22375702,0.83854296,0.86173465
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Radial_glia,1.68590888,0.75907689,0.48495464
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.23191841,0.79829202,0.91438424
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,0.95171383,1.11328989,1.40366563
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.27379604,1.42508912,1.87438271
1,9.5,Early_mesenchyme,1.01294375,1.10829065,1.52997612
1,9.5,Neural_progenitor_cells,0.97613290,0.75350707,0.81115222
1,9.5,Early_mesenchyme,0.89315481,0.66275533,1.28171152
1,9.5,Neural_Tube,1.50779510,0.88208878,0.58708254
1,9.5,Endothelial_cells,1.60950471,1.24823897,1.25955117
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Neural_Tube,1.53958072,0.79497980,0.59785674
1,9.5,Chondroctye_progenitors,1.22060428,0.81308630,0.91357788
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,0.80427510,1.17764319,1.29626025
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Notochord_cells,1.36635411,1.25413739,0.65964004
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Premature_oligodendrocyte,1.61686559,1.65223971,1.56370361
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Chondrocytes_&_osteoblasts,1.02798843,1.17676236,1.39014307
1,9.5,Intermediate_Mesoderm,1.07830884,1.23989249,1.71999375
1,9.5,Epithelial_cells,1.15498684,0.96380847,1.16866265
1,9.5,Oligodendrocyte_Progenitors,1.55833068,1.51525553,1.46614181
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,0.77536287,1.20800342,1.28744152
1,9.5,Notochord_cells,1.41418367,1.12052243,0.71619392
1,9.5,Oligodendrocyte_Progenitors,1.71094285,1.45296363,1.38271805
1,9.5,Early_mesenchyme,0.98619170,0.77691144,1.13197056
1,9.5,Intermediate_Mesoderm,0.96074793,1.19017780,1.70151521
1,9.5,Radial_glia,1.71797864,1.34836654,1.05959005
1,9.5,Oligodendrocyte_Progenitors,1.59809560,1.27032687,1.06059972
1,9.5,Notochord_cells,1.40636583,1.32377577,0.85602982
1,9.5,Early_mesenchyme,0.72866116,0.61500580,1.27730523
1,9.5,Oligodendrocyte_Progenitors,1.59647725,1.45401147,1.40268606
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.31334449,0.87023813,0.98869840
1,9.5,NA,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.06167038,0.83550848,0.61612020
1,9.5,Cardiac_muscle_lineages,1.45777930,1.35858993,2.17450826
1,9.5,Oligodendrocyte_Progenitors,1.55614332,1.53335277,1.50469983
1,9.5,Neural_Tube,1.53594890,0.89025099,0.41192165
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.65678689,1.46935743,1.42042260
1,9.5,Early_mesenchyme,1.08874906,0.82818400,1.18505172
1,9.5,Neural_Tube,1.55588087,0.84633757,0.56575777
1,9.5,Jaw_and_tooth_progenitors,1.18031173,0.87424901,1.04733263
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Early_mesenchyme,1.08830881,1.16822338,1.50297789
1,9.5,Early_mesenchyme,1.08446729,1.16215889,1.48729476
1,9.5,Intermediate_Mesoderm,1.09874339,1.32144524,1.78113704
1,9.5,Intermediate_Mesoderm,1.11703564,1.32599776,1.79843138
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.44246749,1.38653281,1.76342384
1,9.5,Intermediate_Mesoderm,1.27057847,1.43908611,1.87163396
1,9.5,Notochord_cells,1.40411509,1.21221890,0.72656626
1,9.5,Early_mesenchyme,1.31550467,0.86912615,1.23323610
1,9.5,Oligodendrocyte_Progenitors,1.57113604,1.48105779,1.38964594
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.67682098,1.26740437,1.00613179
1,9.5,Radial_glia,1.84893533,0.80768899,0.54439444
1,9.5,Stromal_cells,1.05994125,0.93871727,1.40029457
1,9.5,Stromal_cells,1.07775399,1.01785283,1.47288652
1,9.5,Chondroctye_progenitors,1.22244887,0.80607024,0.87868857
1,9.5,Schwann_cell_precursor,2.58139028,2.63741824,3.04834060
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.59765637,0.95095349,0.66930626
1,9.5,Early_mesenchyme,1.14578694,1.16027987,1.59661996
1,9.5,Neural_Tube,1.64915319,1.27444757,1.01233266
1,9.5,Early_mesenchyme,1.10120294,1.16366869,1.51491706
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,0.72623814,0.58961131,1.22395447
1,9.5,Intermediate_Mesoderm,1.08318792,1.01544989,1.43790649
1,9.5,Radial_glia,1.77844150,0.75960182,0.53616395
1,9.5,Epithelial_cells,1.51301427,1.22065953,1.62889660
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.11145308,1.27320860,1.76574441
1,9.5,Early_mesenchyme,1.31458087,0.88349050,1.24851276
1,9.5,Oligodendrocyte_Progenitors,1.57585633,1.52889154,1.52195291
1,9.5,Cardiac_muscle_lineages,1.38808989,1.33814779,2.04068308
1,9.5,Primitive_erythroid_lineage,2.62065254,1.45314655,1.60573006
1,9.5,Neural_Tube,1.56507115,0.89034799,0.63521428
1,9.5,Neural_Tube,1.53065988,0.89335700,0.42209605
1,9.5,Early_mesenchyme,1.25256715,0.80485487,1.00027019
1,9.5,Cardiac_muscle_lineages,0.80652653,0.97351082,1.58621342
1,9.5,Intermediate_Mesoderm,1.15653720,1.16736555,1.61093480
1,9.5,Intermediate_Mesoderm,1.08691867,1.32781888,1.78540854
1,9.5,Intermediate_Mesoderm,1.13274879,1.16973238,1.61910889
1,9.5,Early_mesenchyme,1.31975001,0.86980673,1.23896194
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.07681507,1.30735852,1.79519342
1,9.5,Neural_Tube,1.56516911,0.82771770,0.50600861
1,9.5,Intermediate_Mesoderm,1.12230914,1.30217391,1.82141884
1,9.5,Isthmic_organizer_cells,1.82917142,1.17379005,0.74188319
1,9.5,Early_mesenchyme,1.32845101,0.91155417,1.27215894
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Neural_Tube,1.65006579,0.82220496,0.64244768
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.75012147,1.25467261,0.97481894
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Cardiac_muscle_lineages,0.80115804,0.97088158,1.60636804
1,9.5,Primitive_erythroid_lineage,2.60235536,1.43492828,1.61510798
1,9.5,Radial_glia,1.86663118,0.81385978,0.53103346
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Epithelial_cells,1.09349551,0.95407896,1.10625519
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.00093316,0.83848967,1.10321833
1,9.5,Isthmic_organizer_cells,1.73698479,1.49354877,1.16994139
1,9.5,Isthmic_organizer_cells,1.79867189,1.61564798,0.68267638
1,9.5,Early_mesenchyme,1.04898906,0.86032585,1.14473051
1,9.5,Intermediate_Mesoderm,1.28558056,1.29773910,1.87439709
1,9.5,Epithelial_cells,1.11950882,0.13609575,1.23258036
1,9.5,Stromal_cells,0.91667556,0.83211883,1.53403364
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.55811700,1.54745016,1.67257817
1,9.5,Epithelial_cells,1.07345933,0.87246904,1.09026597
1,9.5,Neural_Tube,1.60944849,0.81970288,0.56462822
1,9.5,Neural_Tube,1.54286133,0.96179926,0.71578188
1,9.5,Schwann_cell_precursor,2.44808878,2.42260148,2.99999663
1,9.5,Intermediate_Mesoderm,1.09186424,1.31936777,1.77839989
1,9.5,Neural_Tube,1.31356903,0.81336103,0.76307645
1,9.5,Epithelial_cells,1.06152451,0.95026651,1.05921763
1,9.5,Early_mesenchyme,0.89928668,0.66470479,1.29334801
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.74545007,0.73900570,0.53180271
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Early_mesenchyme,0.90458260,1.14988338,1.39090919
1,9.5,Intermediate_Mesoderm,1.22695879,1.25043645,1.89007647
1,9.5,Early_mesenchyme,1.36404004,0.82446479,1.14875461
1,9.5,Neural_progenitor_cells,1.20804078,0.82509661,0.67375824
1,9.5,Neural_Tube,1.57978701,0.89426799,0.60474608
1,9.5,Intermediate_Mesoderm,1.35705820,1.33161265,1.98196631
1,9.5,Early_mesenchyme,1.04603560,1.09773480,1.56579589
1,9.5,Neural_Tube,1.34047890,0.84315083,0.68600719
1,9.5,Ependymal_cell,1.76529736,1.66222041,1.28230806
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Radial_glia,1.73065462,0.87513190,0.60775797
1,9.5,Epithelial_cells,1.19406702,1.31435710,1.01497862
1,9.5,Early_mesenchyme,1.13768994,1.27365031,1.48637692
1,9.5,Endothelial_cells,1.59006777,1.38534255,1.07112117
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,1.37104971,0.95425971,1.29213083
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Neural_Tube,1.64918640,0.86496197,0.59271649
1,9.5,Neural_Tube,1.53010760,0.90371036,0.54196730
1,9.5,Oligodendrocyte_Progenitors,1.57151458,1.59748409,1.58593987
1,9.5,Schwann_cell_precursor,2.58871760,2.54583205,3.12466537
1,9.5,Early_mesenchyme,0.91348920,0.69643370,1.31257763
1,9.5,Epithelial_cells,1.02732296,1.12112065,1.69669911
1,9.5,Primitive_erythroid_lineage,2.56746581,1.61011069,1.73468679
1,9.5,Early_mesenchyme,0.99307039,0.78867170,1.13988912
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Epithelial_cells,1.10312844,0.96589548,1.26333212
1,9.5,Postmitotic_premature_neurons,NA,NA,NA
1,9.5,Early_mesenchyme,0.80609161,0.61597784,1.26281970
1,9.5,Early_mesenchyme,0.77082764,0.58394128,1.26866346
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.28533554,0.86722915,1.25899843
1,9.5,Radial_glia,1.79259011,0.75139216,0.46673594
1,9.5,Early_mesenchyme,0.85161201,1.23148544,1.27632941
1,9.5,Jaw_and_tooth_progenitors,1.02227253,0.82561044,1.11412057
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.29342999,1.65332882,1.58907780
1,9.5,Endothelial_cells,1.61450083,1.39031800,1.04803443
1,9.5,Early_mesenchyme,1.31373421,0.89626918,1.24296266
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Epithelial_cells,1.09766003,0.94831974,1.10767511
1,9.5,Radial_glia,1.88889600,0.77865428,0.55800429
1,9.5,Neural_Tube,1.53680557,0.88075396,0.47579596
1,9.5,Neural_Tube,1.41168003,0.86252216,0.66180679
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Epithelial_cells,1.98546984,1.15492939,1.14457047
1,9.5,Early_mesenchyme,1.29488217,0.85654600,1.23731450
1,9.5,Early_mesenchyme,1.32956426,0.95990291,1.31705228
1,9.5,Early_mesenchyme,1.38380656,0.82384519,1.13701817
1,9.5,Endothelial_cells,1.53122456,1.37362876,1.10468427
1,9.5,Excitatory_neurons,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.24872644,1.19895645,1.72856318
1,9.5,Epithelial_cells,0.85694358,1.29759932,1.75362082
1,9.5,Epithelial_cells,1.11880981,1.21475246,0.97193681
1,9.5,Chondroctye_progenitors,1.20645565,0.84404429,0.84462865
1,9.5,Oligodendrocyte_Progenitors,1.63195872,1.47511018,1.41644735
1,9.5,Isthmic_organizer_cells,1.59297870,1.63245121,1.34113578
1,9.5,Intermediate_Mesoderm,1.18722937,1.31029886,1.77521355
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.07181786,0.93584595,1.04641642
1,9.5,Epithelial_cells,0.88726213,1.18799596,1.82597792
1,9.5,Early_mesenchyme,1.06467647,1.12476361,1.57981549
1,9.5,Early_mesenchyme,0.92085728,1.18086393,1.34745424
1,9.5,Intermediate_Mesoderm,1.22031690,1.22013341,1.66288078
1,9.5,Early_mesenchyme,0.74980210,0.59322829,1.26916541
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Osteoblasts,0.96542170,0.97892086,1.40177706
1,9.5,Isthmic_organizer_cells,1.81686508,1.14476843,0.71856345
1,9.5,Primitive_erythroid_lineage,2.48900121,1.40157879,1.68615003
1,9.5,Neural_progenitor_cells,0.87715775,1.09965730,0.89550935
1,9.5,Oligodendrocyte_Progenitors,1.60525816,1.47107238,1.45491635
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.56214086,1.56677967,1.53497742
1,9.5,Early_mesenchyme,1.32993182,0.95130594,1.31562530
1,9.5,Stromal_cells,1.26288316,0.87067280,1.24280028
1,9.5,Neural_progenitor_cells,1.05730843,0.73133230,0.77279075
1,9.5,Early_mesenchyme,0.90664269,0.66668383,1.31237501
1,9.5,Jaw_and_tooth_progenitors,1.23946233,0.87531478,1.06966313
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.64495988,1.35086080,1.10368103
1,9.5,Intermediate_Mesoderm,1.28584021,1.20483112,1.72644963
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.16566340,0.82202221,1.12881780
1,9.5,Epithelial_cells,1.13511138,0.12786565,1.22853735
1,9.5,Oligodendrocyte_Progenitors,1.63975333,1.44377506,1.38776608
1,9.5,Oligodendrocyte_Progenitors,1.57151632,1.58679610,1.57085527
1,9.5,Chondroctye_progenitors,1.21759721,0.81996908,0.88517537
1,9.5,Intermediate_Mesoderm,1.31177611,1.21843513,1.76555812
1,9.5,Intermediate_Mesoderm,1.27333442,1.23773458,1.93681460
1,9.5,Chondrocytes_&_osteoblasts,NA,NA,NA
1,9.5,Epithelial_cells,0.89989279,1.16947110,1.84285501
1,9.5,Early_mesenchyme,1.29040955,0.83568633,1.17534787
1,9.5,Cardiac_muscle_lineages,0.82846343,0.87507445,1.59955115
1,9.5,Neural_progenitor_cells,1.31669058,0.84896597,0.67608404
1,9.5,Isthmic_organizer_cells,1.78737593,1.44097461,1.06512675
1,9.5,Intermediate_Mesoderm,1.07090447,1.21597962,1.69006814
1,9.5,Epithelial_cells,1.15823501,1.27467577,1.02622025
1,9.5,Early_mesenchyme,1.10837553,1.11299626,1.60609626
1,9.5,Intermediate_Mesoderm,1.27625673,1.20667362,1.70408988
1,9.5,Epithelial_cells,1.12129965,0.10993373,1.19392100
1,9.5,Early_mesenchyme,1.31592929,0.91159961,1.26937471
1,9.5,Neural_Tube,1.50979712,0.87217943,0.61048448
1,9.5,Intermediate_Mesoderm,1.05347059,1.39145845,1.85962651
1,9.5,Cholinergic_neurons,0.73482024,0.99204811,0.28090766
1,9.5,Early_mesenchyme,0.84417049,1.21792430,1.29225465
1,9.5,Early_mesenchyme,0.88767982,0.68316196,1.27280647
1,9.5,Epithelial_cells,1.01254931,1.12021686,1.74792674
1,9.5,Early_mesenchyme,1.03466803,1.10466876,1.55160045
1,9.5,Early_mesenchyme,1.11056779,1.13163761,1.50252915
1,9.5,Early_mesenchyme,1.21042739,0.84596075,1.05052823
1,9.5,Epithelial_cells,1.13561975,0.70230399,0.95905817
1,9.5,Stromal_cells,0.73721008,0.50477720,1.24465285
1,9.5,Early_mesenchyme,0.92390942,1.15251145,1.35415982
1,9.5,NA,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.15667029,0.68263910,0.73190187
1,9.5,Neural_Tube,1.67636605,0.87803222,0.67542389
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
